0.0 0.0,eduroam a0:b4:39:54:8c:6e -90 UCDWireless a0:b4:39:54:8c:6d -90 eduroam a0:b4:39:44:e8:81 -79 eduroam a0:b4:39:37:2d:0e -81 UCDWireless a0:b4:39:37:2d:0d -81 eduroam a0:b4:39:28:87:8e -80 UCDWireless a0:b4:39:28:87:8d -80 eduroam a0:b4:39:33:3e:2e -90 eduroam a0:b4:39:37:2f:81 -79 eduroam 78:f1:c6:3e:41:8e -91 UCDWireless 78:f1:c6:3e:41:8d -91 UCDWireless a0:b4:39:28:1f:6d -86 eduroam a0:b4:39:28:1f:6e -86 eduroam 3c:51:0e:ac:e9:0e -87 UCDWireless 6c:8d:77:f9:99:2d -68 eduroam 6c:8d:77:f9:99:2e -67 UCDWireless a0:b4:39:44:fb:4d -72 eduroam a0:b4:39:44:fb:4e -72 UCDWireless a0:b4:39:16:07:82 -83 eduroam a0:b4:39:37:31:e1 -84 eduroam a0:b4:39:54:8b:4e -91 eduroam 68:3b:78:49:f7:ae -82 UCDWireless 68:3b:78:49:f7:ad -82 eduroam a0:b4:39:37:31:ee -75 UCDWireless a0:b4:39:37:31:ed -75 eduroam a0:b4:39:33:32:c1 -81 UCDWireless a0:b4:39:33:32:c2 -83 eduroam 78:f1:c6:3e:42:0e -85 UCDWireless 78:f1:c6:3e:42:0d -86 eduroam 68:3b:78:9a:ef:6e -84 UCDWireless 68:3b:78:9a:ef:6d -84 eduroam a0:b4:39:44:f6:4e -87 UCDWireless a0:b4:39:44:f6:4d -88 UCDWireless a0:b4:39:37:19:cd -90 eduroam a0:b4:39:37:19:ce -89 UCDWireless a0:b4:39:33:2a:2d -89 eduroam a0:b4:39:33:2a:2e -89 UCDWireless a0:b4:39:33:32:cd -69 eduroam a0:b4:39:33:32:ce -70 
2.0 -2.0,UCDWireless a0:b4:39:44:e8:82 -75 UCDWireless a0:b4:39:37:2d:02 -73 eduroam a0:b4:39:33:3a:ce -91 eduroam 6c:8d:77:f9:99:2e -64 eduroam a0:b4:39:28:1f:61 -78 eduroam a0:b4:39:16:07:81 -76 eduroam a0:b4:39:37:20:61 -79 DIRECT-5E-HPPageWidePro477dw fe:3f:db:d0:78:5e -76 eduroam 68:3b:78:49:f7:ae -72 UCDWireless 68:3b:78:49:f7:ad -72 UCDWireless 68:3b:78:49:f7:a2 -75 eduroam 68:3b:78:49:f7:a1 -74 eduroam a0:b4:39:33:32:c1 -78 eduroam a0:b4:39:54:95:a1 -74 UCDWireless a0:b4:39:33:32:cd -75 eduroam a0:b4:39:33:32:ce -75 eduroam a0:b4:39:37:19:c1 -84 UCDWireless a0:b4:39:37:19:c2 -84 
1.0 -2.0,UCDWireless a0:b4:39:44:e8:82 -77 UCDWireless a0:b4:39:19:d1:22 -86 UCDWireless a0:b4:39:37:2d:02 -77 eduroam a0:b4:39:33:34:4e -94 UCDWireless a0:b4:39:33:34:4d -94 DIRECT-0e-HPM181LaserJet b2:52:16:91:ae:0e -82 eduroam a0:b4:39:37:31:e1 -77 DIRECT-5E-HPPageWidePro477dw fe:3f:db:d0:78:5e -78 eduroam 68:3b:78:49:f7:ae -73 UCDWireless 68:3b:78:49:f7:ad -74 eduroam 68:3b:78:49:f7:a1 -76 UCDWireless a0:b4:39:33:32:cd -76 eduroam a0:b4:39:33:32:ce -76 
0.0 -2.0,UCDWireless a0:b4:39:33:32:62 -80 UCDWireless a0:b4:39:28:87:82 -73 eduroam a0:b4:39:44:e8:81 -77 eduroam a0:b4:39:37:2d:01 -77 UCDWireless a0:b4:39:37:2f:82 -77 eduroam a0:b4:39:37:2f:81 -77 UCDWireless a0:b4:39:0a:d5:82 -80 eduroam 6c:8d:77:f9:99:2e -65 UCDWireless a0:b4:39:16:07:82 -71 eduroam a0:b4:39:16:07:81 -72 eduroam a0:b4:39:37:31:e1 -69 eduroam a0:b4:39:37:20:61 -76 UCDWireless a0:b4:39:37:31:e2 -68 UCDWireless a0:b4:39:37:20:62 -78 DIRECT-5E-HPPageWidePro477dw fe:3f:db:d0:78:5e -76 eduroam 68:3b:78:49:f7:ae -69 UCDWireless 68:3b:78:49:f7:ad -69 eduroam 78:f1:c6:3e:42:01 -73 UCDWireless 78:f1:c6:3e:42:02 -73 UCDWireless a0:b4:39:33:32:cd -75 eduroam a0:b4:39:33:32:ce -74 
0.0 -3.0,eduroam a0:b4:39:44:e8:81 -72 eduroam 1c:d1:e0:cc:ec:41 -82 eduroam 6c:8d:77:f9:99:2e -70 eduroam a0:b4:39:28:1f:61 -78 UCDWireless a0:b4:39:16:07:82 -73 eduroam a0:b4:39:16:07:81 -72 eduroam a0:b4:39:37:31:e1 -75 UCDWireless a0:b4:39:37:31:e2 -72 UCDWireless a0:b4:39:37:20:62 -75 eduroam 68:3b:78:49:f7:ae -75 UCDWireless 68:3b:78:49:f7:ad -75 UCDWireless a0:b4:39:54:90:a2 -89 eduroam a0:b4:39:33:32:c1 -78 UCDWireless a0:b4:39:33:32:c2 -79 UCDWireless 78:f1:c6:3e:42:02 -78 UCDWireless 3c:51:0e:e6:31:82 -84 UCDWireless a0:b4:39:33:32:cd -76 eduroam a0:b4:39:33:32:ce -76 
1.0 -3.0,UCDWireless a0:b4:39:28:87:82 -75 eduroam a0:b4:39:28:87:81 -72 eduroam a0:b4:39:54:a5:e1 -83 eduroam a0:b4:39:37:2d:01 -75 eduroam a0:b4:39:37:2f:81 -74 eduroam a0:b4:39:33:34:4e -91 UCDWireless a0:b4:39:33:34:4d -94 eduroam dc:8c:37:97:c5:e1 -79 UCDWireless 1c:d1:e0:cc:ec:42 -79 eduroam 6c:8d:77:f9:99:2e -64 UCDWireless a0:b4:39:28:1f:62 -80 eduroam a0:b4:39:28:1f:61 -77 eduroam a0:b4:39:37:31:e1 -74 eduroam a0:b4:39:37:20:61 -78 UCDWireless a0:b4:39:37:20:62 -76 DIRECT-5E-HPPageWidePro477dw fe:3f:db:d0:78:5e -80 eduroam 68:3b:78:49:f7:ae -74 UCDWireless 68:3b:78:49:f7:ad -74 eduroam 68:3b:78:49:f7:a1 -76 UCDWireless a0:b4:39:33:32:c2 -79 UCDWireless a0:b4:39:33:32:cd -80 eduroam a0:b4:39:33:32:ce -79 
2.0 -3.0,UCDWireless a0:b4:39:33:32:62 -82 UCDWireless a0:b4:39:37:2d:02 -76 eduroam a0:b4:39:0a:d5:81 -75 eduroam 1c:d1:e0:cc:ec:41 -69 eduroam a0:b4:39:28:1f:61 -85 eduroam a0:b4:39:16:07:81 -72 UCDWireless 78:f1:c6:3e:41:82 -81 eduroam a0:b4:39:37:31:e1 -71 eduroam a0:b4:39:37:20:61 -80 UCDWireless a0:b4:39:37:31:e2 -71 eduroam 68:3b:78:49:f7:ae -70 UCDWireless 68:3b:78:49:f7:ad -70 eduroam 78:f1:c6:3e:42:01 -73 UCDWireless 78:f1:c6:3e:42:02 -74 UCDWireless a0:b4:39:54:95:a2 -77 eduroam a0:b4:39:54:95:a1 -76 UCDWireless a0:b4:39:33:32:cd -74 eduroam a0:b4:39:33:32:ce -73 
3.0 -3.0,eduroam a0:b4:39:54:a5:e1 -87 eduroam 68:3b:78:49:f4:61 -81 eduroam a0:b4:39:0a:d5:81 -81 eduroam 78:f1:c6:3e:41:81 -81 eduroam 1c:d1:e0:cc:ec:41 -71 UCDWireless 1c:d1:e0:cc:ec:42 -71 eduroam a0:b4:39:16:07:81 -72 eduroam a0:b4:39:37:31:e1 -73 UCDWireless a0:b4:39:37:20:62 -75 eduroam 68:3b:78:49:f7:ae -74 UCDWireless 68:3b:78:49:f7:ad -74 UCDWireless 78:f1:c6:3e:42:02 -76 UCDWireless a0:b4:39:33:32:cd -74 eduroam a0:b4:39:33:32:ce -74 eduroam a0:b4:39:37:19:c1 -85 UCDWireless a0:b4:39:37:19:c2 -83 
4.0 -3.0,eduroam 6c:8d:77:f9:99:2e -50 eduroam a0:b4:39:16:07:81 -71 eduroam a0:b4:39:37:31:e1 -74 UCDWireless a0:b4:39:37:31:e2 -74 DIRECT-5E-HPPageWidePro477dw fe:3f:db:d0:78:5e -74 eduroam 68:3b:78:49:f7:ae -78 UCDWireless 68:3b:78:49:f7:ad -77 eduroam a0:b4:39:33:32:c1 -78 UCDWireless a0:b4:39:33:32:c2 -78 UCDWireless a0:b4:39:33:32:cd -76 eduroam a0:b4:39:33:32:ce -76 
4.0 -4.0,UCDWireless a0:b4:39:33:32:62 -80 UCDWireless a0:b4:39:28:87:82 -75 eduroam a0:b4:39:28:87:81 -78 eduroam a0:b4:39:44:e8:81 -77 eduroam a0:b4:39:37:2f:81 -81 eduroam dc:8c:37:97:c5:e1 -75 eduroam 6c:8d:77:f9:99:2e -57 UCDWireless a0:b4:39:28:1f:62 -76 eduroam a0:b4:39:28:1f:61 -77 UCDWireless a0:b4:39:16:07:82 -68 eduroam a0:b4:39:16:07:81 -66 eduroam a0:b4:39:37:20:61 -77 UCDWireless a0:b4:39:37:20:62 -77 DIRECT-5E-HPPageWidePro477dw fe:3f:db:d0:78:5e -72 eduroam 68:3b:78:49:f7:ae -78 UCDWireless 68:3b:78:49:f7:ad -78 UCDWireless 68:3b:78:49:f7:a2 -79 UCDWireless a0:b4:39:33:32:c2 -76 eduroam a0:b4:39:54:95:a1 -80 UCDWireless a0:b4:39:33:32:cd -77 eduroam a0:b4:39:33:32:ce -77 
3.0 -4.0,UCDWireless a0:b4:39:44:e8:82 -82 eduroam 68:3b:78:49:f4:61 -82 eduroam a0:b4:39:0a:d5:81 -75 eduroam 6c:8d:77:f9:99:2e -58 eduroam a0:b4:39:37:31:e1 -76 eduroam a0:b4:39:37:20:61 -80 UCDWireless a0:b4:39:37:31:e2 -75 DIRECT-5E-HPPageWidePro477dw fe:3f:db:d0:78:5e -77 eduroam 68:3b:78:49:f7:ae -72 UCDWireless 68:3b:78:49:f7:ad -73 eduroam a0:b4:39:54:90:a1 -87 eduroam a0:b4:39:54:95:a1 -74 UCDWireless a0:b4:39:54:8c:62 -82 UCDWireless a0:b4:39:33:32:cd -77 eduroam a0:b4:39:33:32:ce -78 
2.0 -4.0,UCDWireless a0:b4:39:44:e8:82 -82 eduroam 68:3b:78:49:f4:61 -82 eduroam a0:b4:39:0a:d5:81 -75 eduroam a0:b4:39:37:31:e1 -76 eduroam a0:b4:39:37:20:61 -80 UCDWireless a0:b4:39:37:31:e2 -75 eduroam 68:3b:78:49:f7:ae -72 UCDWireless 68:3b:78:49:f7:ad -73 eduroam a0:b4:39:54:90:a1 -87 eduroam a0:b4:39:54:95:a1 -74 UCDWireless a0:b4:39:54:8c:62 -82 UCDWireless a0:b4:39:33:32:cd -77 eduroam a0:b4:39:33:32:ce -78 
1.0 -4.0,eduroam a0:b4:39:44:e8:81 -71 UCDWireless dc:8c:37:97:c5:e2 -83 eduroam dc:8c:37:97:c5:e1 -84 eduroam 1c:d1:e0:cc:ec:41 -67 UCDWireless 1c:d1:e0:cc:ec:42 -69 eduroam 6c:8d:77:f9:99:2e -61 DIRECT-0e-HPM181LaserJet b2:52:16:91:ae:0e -80 eduroam a0:b4:39:28:1f:61 -78 UCDWireless a0:b4:39:16:07:82 -62 eduroam a0:b4:39:37:31:e1 -71 eduroam a0:b4:39:37:20:61 -79 UCDWireless a0:b4:39:37:31:e2 -71 DIRECT-5E-HPPageWidePro477dw fe:3f:db:d0:78:5e -75 eduroam 68:3b:78:49:f7:ae -73 UCDWireless 68:3b:78:49:f7:ad -73 eduroam a0:b4:39:33:32:c1 -77 UCDWireless a0:b4:39:33:32:c2 -79 UCDWireless 78:f1:c6:3e:42:02 -77 UCDWireless a0:b4:39:33:32:cd -78 eduroam a0:b4:39:33:32:ce -78 
0.0 -4.0,UCDWireless a0:b4:39:33:32:62 -80 UCDWireless a0:b4:39:44:e8:82 -74 eduroam a0:b4:39:44:e8:81 -73 eduroam a0:b4:39:33:34:4e -91 UCDWireless a0:b4:39:33:34:4d -91 eduroam 6c:8d:77:f9:99:2e -63 eduroam a0:b4:39:16:07:81 -65 eduroam a0:b4:39:37:31:e1 -72 DIRECT-5E-HPPageWidePro477dw fe:3f:db:d0:78:5e -77 eduroam 68:3b:78:49:f7:ae -72 UCDWireless 68:3b:78:49:f7:ad -72 UCDWireless a0:b4:39:33:32:cd -77 eduroam a0:b4:39:33:32:ce -77 
0.0 -5.0,UCDWireless a0:b4:39:28:87:82 -80 UCDWireless a0:b4:39:37:2f:82 -77 eduroam a0:b4:39:37:2f:81 -76 eduroam 1c:d1:e0:cc:ec:41 -74 UCDWireless 1c:d1:e0:cc:ec:42 -76 eduroam 6c:8d:77:f9:99:2e -69 UCDWireless a0:b4:39:28:1f:62 -81 eduroam a0:b4:39:37:31:e1 -77 eduroam a0:b4:39:37:20:61 -77 UCDWireless a0:b4:39:37:31:e2 -82 eduroam 68:3b:78:49:f7:ae -70 UCDWireless 68:3b:78:49:f7:ad -71 UCDWireless a0:b4:39:33:3a:c2 -86 eduroam 78:f1:c6:3e:42:01 -80 UCDWireless 78:f1:c6:3e:42:02 -81 eduroam a0:b4:39:54:95:a1 -80 UCDWireless a0:b4:39:33:32:cd -80 eduroam a0:b4:39:33:32:ce -80 
1.0 -5.0,eduroam a0:b4:39:28:87:81 -75 eduroam a0:b4:39:54:a5:e1 -83 eduroam a0:b4:39:37:2d:01 -74 UCDWireless 68:3b:78:49:f4:62 -86 eduroam dc:8c:37:97:c5:e1 -84 UCDWireless 1c:d1:e0:cc:ec:42 -71 UCDWireless a0:b4:39:37:31:e2 -75 UCDWireless a0:b4:39:37:20:62 -75 eduroam 68:3b:78:49:f7:ae -72 UCDWireless 68:3b:78:49:f7:ad -73 eduroam 68:3b:78:49:f7:a1 -81 UCDWireless a0:b4:39:33:32:cd -75 eduroam a0:b4:39:33:32:ce -75 
2.0 -5.0,UCDWireless a0:b4:39:33:32:62 -81 eduroam 70:69:5a:22:ae:f1 -88 UCDWireless a0:b4:39:28:1f:62 -79 UCDWireless a0:b4:39:16:07:82 -67 eduroam 68:3b:78:49:f7:ae -74 UCDWireless 68:3b:78:49:f7:ad -75 UCDWireless 78:f1:c6:3e:42:02 -79 UCDWireless a0:b4:39:33:32:cd -73 eduroam a0:b4:39:33:32:ce -73 
3.0 -5.0,UCDWireless a0:b4:39:44:e8:82 -77 UCDWireless a0:b4:39:54:a5:e2 -87 UCDWireless a0:b4:39:37:2d:02 -72 eduroam a0:b4:39:0a:d5:81 -79 UCDWireless a0:b4:39:16:07:82 -68 eduroam a0:b4:39:37:31:e1 -71 UCDWireless a0:b4:39:37:31:e2 -71 DIRECT-5E-HPPageWidePro477dw fe:3f:db:d0:78:5e -73 eduroam 68:3b:78:49:f7:ae -74 eduroam 68:3b:78:49:f7:a1 -78 UCDWireless a0:b4:39:54:95:a2 -79 UCDWireless a0:b4:39:33:32:cd -75 eduroam a0:b4:39:33:32:ce -75 
4.0 -5.0,UCDWireless a0:b4:39:33:32:62 -77 UCDWireless a0:b4:39:44:e8:82 -70 eduroam a0:b4:39:44:e8:81 -71 GalaxyNote1002b3 46:e0:55:6a:de:03 -76 eduroam a0:b4:39:37:2f:81 -85 UCDWireless 1c:d1:e0:cc:ec:42 -74 DIRECT-5E-HPPageWidePro477dw fe:3f:db:d0:78:5e -69 eduroam 68:3b:78:49:f7:ae -76 UCDWireless 68:3b:78:49:f7:ad -77 eduroam 78:f1:c6:3e:42:01 -80 UCDWireless a0:b4:39:54:95:a2 -80 eduroam a0:b4:39:54:95:a1 -79 UCDWireless a0:b4:39:33:32:cd -77 eduroam a0:b4:39:33:32:ce -77 
4.0 -6.0,UCDWireless a0:b4:39:44:e8:82 -65 eduroam a0:b4:39:44:e8:81 -67 eduroam a0:b4:39:37:2f:81 -80 eduroam a0:b4:39:0a:d5:81 -77 eduroam a0:b4:39:33:3a:ce -94 eduroam 6c:8d:77:f9:99:2e -79 UCDWireless 78:f1:c6:3e:41:82 -72 eduroam a0:b4:39:37:31:e1 -73 UCDWireless a0:b4:39:37:31:e2 -73 eduroam 68:3b:78:49:f7:ae -78 UCDWireless 68:3b:78:49:f7:ad -79 UCDWireless a0:b4:39:54:95:a2 -75 eduroam a0:b4:39:54:95:a1 -75 eduroam a0:b4:39:54:8c:61 -87 UCDWireless a0:b4:39:33:32:cd -76 eduroam a0:b4:39:33:32:ce -76 
3.0 -6.0,eduroam a0:b4:39:44:e8:81 -68 a6:b2:fc:d5:e2:6d -65 Galaxy Note1002b3 46:e0:55:6a:de:03 -66 UCDWireless a0:b4:39:33:3a:cd -91 eduroam a0:b4:39:33:3a:ce -91 eduroam 78:f1:c6:3e:41:81 -74 eduroam a0:b4:39:37:31:e1 -69 eduroam a0:b4:39:37:20:61 -73 UCDWireless a0:b4:39:37:31:e2 -69 DIRECT-5E-HPPageWidePro477dw fe:3f:db:d0:78:5e -67 eduroam 68:3b:78:49:f7:ae -76 UCDWireless 68:3b:78:49:f7:ad -76 UCDWireless a0:b4:39:33:32:cd -77 eduroam a0:b4:39:33:32:ce -76 
2.0 -6.0,eduroam a0:b4:39:44:e8:81 -68 a6:b2:fc:d5:e2:6d -65 Galaxy Note1002b3 46:e0:55:6a:de:03 -66 UCDWireless a0:b4:39:33:3a:cd -91 eduroam a0:b4:39:33:3a:ce -91 eduroam 78:f1:c6:3e:41:81 -74 eduroam a0:b4:39:37:31:e1 -69 eduroam a0:b4:39:37:20:61 -73 UCDWireless a0:b4:39:37:31:e2 -69 DIRECT-5E-HPPageWidePro477dw fe:3f:db:d0:78:5e -67 UCDWireless a0:b4:39:33:32:cd -77 eduroam a0:b4:39:33:32:ce -76 
1.0 -6.0,eduroam a0:b4:39:33:32:61 -79 eduroam a0:b4:39:44:e8:81 -74 UCDWireless a0:b4:39:37:2d:02 -75 UCDWireless a0:b4:39:37:2f:82 -78 eduroam a0:b4:39:37:2f:81 -78 eduroam a0:b4:39:33:34:4e -94 UCDWireless a0:b4:39:33:34:4d -94 eduroam 68:3b:78:49:f4:61 -88 eduroam 78:f1:c6:3e:41:81 -79 UCDWireless a0:b4:39:16:07:82 -68 eduroam a0:b4:39:16:07:81 -65 UCDWireless 78:f1:c6:3e:41:82 -80 eduroam a0:b4:39:37:20:61 -77 UCDWireless a0:b4:39:37:20:62 -79 eduroam 68:3b:78:49:f7:ae -78 UCDWireless 68:3b:78:49:f7:ad -78 UCDWireless a0:b4:39:33:32:cd -80 eduroam a0:b4:39:33:32:ce -79 
0.0 -6.0,eduroam a0:b4:39:33:32:61 -79 UCDWireless a0:b4:39:37:2d:02 -75 UCDWireless a0:b4:39:37:2f:82 -78 eduroam a0:b4:39:37:2f:81 -78 eduroam a0:b4:39:33:34:4e -94 UCDWireless a0:b4:39:33:34:4d -94 eduroam 68:3b:78:49:f4:61 -88 eduroam 78:f1:c6:3e:41:81 -79 UCDWireless a0:b4:39:16:07:82 -68 eduroam a0:b4:39:16:07:81 -65 UCDWireless 78:f1:c6:3e:41:82 -80 UCDWireless a0:b4:39:37:20:62 -79 eduroam 68:3b:78:49:f7:ae -78 UCDWireless 68:3b:78:49:f7:ad -78 UCDWireless a0:b4:39:33:32:cd -80 eduroam a0:b4:39:33:32:ce -79 
0.0 -7.0,UCDWireless a0:b4:39:28:87:82 -73 eduroam a0:b4:39:44:e8:81 -74 eduroam a0:b4:39:54:a5:e1 -88 UCDWireless 70:69:5a:22:ae:f2 -82 DIRECT-0F-HP PageWide Pro 477dw fe:3f:db:d0:88:0f -89 UCDWireless a0:b4:39:0a:d5:82 -73 UCDWireless 1c:d1:e0:cc:ec:42 -76 eduroam 6c:8d:77:f9:99:2e -65 eduroam a0:b4:39:28:1f:61 -78 eduroam a0:b4:39:37:20:61 -79 eduroam 68:3b:78:49:f7:ae -78 UCDWireless 68:3b:78:49:f7:ad -78 UCDWireless a0:b4:39:33:3a:c2 -90 eduroam 78:f1:c6:3e:42:01 -76 UCDWireless 78:f1:c6:3e:42:02 -77 UCDWireless a0:b4:39:33:32:cd -82 eduroam a0:b4:39:33:32:ce -82 
1.0 -7.0,UCDWireless a0:b4:39:28:87:82 -73 eduroam a0:b4:39:44:e8:81 -74 eduroam a0:b4:39:54:a5:e1 -88 UCDWireless 70:69:5a:22:ae:f2 -82 DIRECT-0F-HP PageWide Pro 477dw fe:3f:db:d0:88:0f -89 UCDWireless a0:b4:39:0a:d5:82 -73 UCDWireless 1c:d1:e0:cc:ec:42 -76 eduroam a0:b4:39:28:1f:61 -78 eduroam 68:3b:78:49:f7:ae -78 UCDWireless 68:3b:78:49:f7:ad -78 UCDWireless a0:b4:39:33:3a:c2 -90 eduroam 78:f1:c6:3e:42:01 -76 UCDWireless 78:f1:c6:3e:42:02 -77 UCDWireless a0:b4:39:33:32:cd -82 eduroam a0:b4:39:33:32:ce -82 
2.0 -7.0,UCDWireless a0:b4:39:33:32:62 -83 eduroam a0:b4:39:44:e8:81 -75 eduroam a0:b4:39:54:a5:e1 -84 eduroam a0:b4:39:37:2d:01 -73 UCDWireless a0:b4:39:37:2f:82 -78 eduroam a0:b4:39:37:2f:81 -76 eduroam 68:3b:78:49:f4:61 -85 eduroam a0:b4:39:0a:d5:81 -83 UCDWireless a0:b4:39:33:3a:cd -95 eduroam a0:b4:39:33:3a:ce -94 eduroam 6c:8d:77:f9:99:2e -66 eduroam a0:b4:39:28:1f:61 -83 eduroam a0:b4:39:37:20:61 -76 UCDWireless a0:b4:39:37:20:62 -76 UCDWireless a0:b4:39:37:31:e2 -80 eduroam 68:3b:78:49:f7:ae -77 UCDWireless 68:3b:78:49:f7:ad -78 UCDWireless a0:b4:39:54:95:a2 -79 UCDWireless a0:b4:39:54:8c:62 -82 UCDWireless a0:b4:39:33:32:cd -82 eduroam a0:b4:39:33:32:ce -82 
3.0 -7.0,UCDWireless a0:b4:39:33:32:62 -83 eduroam a0:b4:39:54:a5:e1 -84 eduroam a0:b4:39:37:2d:01 -73 UCDWireless a0:b4:39:37:2f:82 -78 eduroam a0:b4:39:37:2f:81 -76 eduroam 68:3b:78:49:f4:61 -85 eduroam a0:b4:39:0a:d5:81 -83 UCDWireless a0:b4:39:33:3a:cd -95 eduroam a0:b4:39:33:3a:ce -94 eduroam a0:b4:39:28:1f:61 -83 eduroam a0:b4:39:37:20:61 -76 UCDWireless a0:b4:39:37:20:62 -76 UCDWireless a0:b4:39:37:31:e2 -80 eduroam 68:3b:78:49:f7:ae -77 UCDWireless 68:3b:78:49:f7:ad -78 UCDWireless a0:b4:39:54:95:a2 -79 UCDWireless a0:b4:39:54:8c:62 -82 UCDWireless a0:b4:39:33:32:cd -82 eduroam a0:b4:39:33:32:ce -82 
4.0 -7.0,UCDWireless a0:b4:39:28:87:82 -76 eduroam a0:b4:39:44:e8:81 -74 eduroam a0:b4:39:54:a5:e1 -85 UCDWireless a0:b4:39:37:2d:02 -76 eduroam 78:f1:c6:3e:41:81 -67 UCDWireless 6c:8d:77:f9:99:2d -61 eduroam 6c:8d:77:f9:99:2e -65 eduroam a0:b4:39:54:a3:20 -88 UCDWireless a0:b4:39:54:a3:21 -86 eduroam a0:b4:39:28:1f:61 -77 UCDWireless a0:b4:39:16:07:82 -68 eduroam a0:b4:39:16:07:81 -67 UCDWireless 78:f1:c6:3e:41:82 -67 eduroam a0:b4:39:37:31:e1 -86 eduroam a0:b4:39:37:20:61 -79 UCDWireless a0:b4:39:37:20:62 -79 UCDWireless a0:b4:39:37:31:e2 -84 DIRECT-5E-HPPageWidePro477dw fe:3f:db:d0:78:5e -71 eduroam 68:3b:78:49:f7:ae -74 eduroam a0:b4:39:33:32:c1 -74 UCDWireless a0:b4:39:54:95:a2 -78 UCDWireless a0:b4:39:33:32:cd -79 eduroam a0:b4:39:33:32:ce -78 
